Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('AMINOPHYLLINE', 'HDAC2')",0.218268901,0.129298372,0.173734465,0.143562695,0,0,0,0,0.904458599,0.296875,0.88937409,0.924151697,0,0,0.692973201,0.760336022,2.03E-05,0.098563058,1
"('SIMVASTATIN', 'HDAC2')",0.159421338,0.0897895,0.149759811,0.071496863,0.206594716,0.062357311,0.0267,0.008240187,0.52866242,0.296875,0.717612809,0.806387226,0.763306908,0.706970128,0.79631657,0.760336022,0.009621624,0.098563058,1
"('SIMVASTATIN', 'RHOA')",0.51835443,0.084555279,0.522582919,0.030313033,0.043489358,0.01536256,0.001512,0.000295255,0.52866242,0.046875,0.490538574,0.650698603,0.758776897,0.507823613,0.79631657,0.728420387,0.009621624,0,1
"('SIMVASTATIN', 'TPM3')",0.358412743,0.07570213,0.368653108,0.068500663,0.07752451,0.020884913,0,0,0.52866242,0.109375,0.694323144,0.790419162,0.763306908,0,0.79631657,0.756845384,0.009621624,0.006907282,1
"('SIMVASTATIN', 'SCAP')",0.319435988,0.052107202,0.305705883,0.038553533,0,0,0.001068,0.000208553,0.52866242,0.046875,0.694323144,0.790419162,0,0.706970128,0.79631657,0.767414796,0.009621624,0,1
"('PHENYLBUTANOIC ACID', 'HDAC2')",0.163037975,0.04901321,0.102687189,0.005546511,0,0,0,0,0.095541401,0.296875,0.315866084,0.605788423,0,0,0.546309496,0.760336022,3.80E-05,0.098563058,1
"('LOVASTATIN', 'LDLR')",0.351330406,0.211962579,0.349834596,0.234990109,0,0,0.27,0.134104277,0.522292994,0.296875,0.714701601,0.804391218,0,0.72688478,0.848103977,0.816268789,0.000482703,0.009221819,1
"('LOVASTATIN', 'HDAC2')",0.158451228,0.073550937,0.150676707,0.070636073,0.043528311,0.010506826,0.003807,0.001421793,0.522292994,0.296875,0.714701601,0.804391218,0.770101925,0.72688478,0.848103977,0.760336022,0.000482703,0.098563058,1
"('LOVASTATIN', 'APOB')",0.351330406,0.158120098,0.349834596,0.137726896,0.008060798,0.001945708,0.12,0.059813122,0.522292994,0.234375,0.708879185,0.800399202,0.770101925,0.721194879,0.848103977,0.761339272,0.000482703,0.661593098,1
"('PANOBINOSTAT LACTATE', 'HDAC2')",0.276239884,0.209656007,0.221860055,0.135418255,0,0,0,0,0.891719745,0.296875,0.883551674,0.920159681,0,0,0.694347368,0.760336022,0.000118664,0.098563058,1
"('FLUVASTATIN', 'HDAC2')",0.123230523,0.08431166,0.133740191,0.111718715,0,0,0,0,0.802547771,0.296875,0.84279476,0.892215569,0,0,0.680346198,0.760336022,0.000289622,0.098563058,1
"('POMALIDOMIDE', 'RBX1')",0.532289989,0.162705314,0.454762047,0.118220563,0,0,0.59,0.14212068,0.898089172,0.109375,0.838427948,0.889221557,0,0.817923186,0.578959684,0.673082531,0.00010358,0.01300525,1
"('LENALIDOMIDE', 'RBX1')",0.902186421,0.220898085,0.770783129,0.160088936,0,0,1,0.222183167,0.891719745,0.109375,0.835516739,0.887225549,0,0.817923186,0.577117418,0.673082531,2.53E-05,0.01300525,1
"('THALIDOMIDE', 'RBX1')",0.913378009,0.265402923,0.761338752,0.17885913,0,0,0.53,0.164557704,0.869426752,0.109375,0.825327511,0.880239521,0,0.807965861,0.594444877,0.673082531,0.010253743,0.01300525,1
"('THALIDOMIDE', 'HLAB')",0.528343423,0.581038812,0.488162649,0.457130438,0,0,0,0,0.869426752,0.359375,0.838427948,0.889221557,0,0,0.594444877,0.672494172,0.010253743,0.037607823,1
"('SELINEXOR', 'XPO1')",0.495995866,0.080908094,0.31458182,0.00925364,0,0,0,0,0.566878981,0.109375,0.334788937,0.511976048,0,0,0.936867528,1,4.82E-05,0,1
"('ISONIAZID', 'XPO1')",0.495995866,0.080908094,0.31458182,0.00925364,0,0,0,0,0.133757962,0.109375,0.334788937,0.511976048,0,0,0.856838193,1,0,0,1
"('LISINOPRIL', 'ACE2')",0.716803177,0.248835462,0.500466523,0.186645263,0,0,0,0,0.789808917,0.0625,0.737991266,0.820359281,0,0,0.548393413,0.646408066,6.59E-05,0,1
"('CAPTOPRIL', 'ACE2')",0.75452966,0.251191466,0.526806867,0.172725428,0,0,0,0,0.694267516,0.0625,0.694323144,0.790419162,0,0,0.560386593,0.646408066,0.000301689,0,1
"('CAPTOPRIL', 'PAI1')",0.518987342,0.275914249,0.53164557,0.301744096,0,0,0,0,0.694267516,0.296875,0.786026201,0.853293413,0,0,0.560386593,0.677627716,0.000301689,0.071877664,1
"('HYDROXYCHLOROQUINE', 'ACE2')",0.801687763,0.273941143,0.410441863,0.190529305,0,0,0,0,0.802547771,0.0625,0.737991266,0.820359281,0,0,0.547499765,0.646408066,0.000261464,0,1
"('CHLOROQUINE', 'ACE2')",0.843881856,0.253915144,0.432044067,0.166798373,0,0,0,0,0.665605096,0.0625,0.681222707,0.781437126,0,0,0.529795403,0.646408066,0.000243363,0,1
"('CALCITONIN', 'NEC1')",0.962650414,0.157029958,0.864778,0.108488525,0,0,0,0,0.923566879,0.03125,0.854439592,0.900199601,0,0,0.563710336,0.640933073,0.000377112,0,1
"('INSULIN', 'NEC1')",0.962650414,0.157029958,0.864778,0.108488525,0,0,0,0,0.929936306,0.03125,0.854439592,0.900199601,0,0,0.800857798,0.640933073,0.000225261,0,1
"('INSULIN', 'VAMP2')",0,0,0,0,0,0,0,0,0.929936306,0.03125,0,0,0,0,0.800857798,0.712675621,0.000225261,0.007143981,1
"('INSULIN', 'ARF6')",0,0,0,0,0,0,0,0,0.929936306,0.03125,0,0,0,0,0.800857798,0.743796325,0.000225261,0.007136812,1
"('UROKINASE', 'ST14')",0,0,0,0,0,0,0,0,0.006369427,0.015625,0,0,0,0,0.078323414,0.573843858,0,7.55E-05,1
"('UROKINASE', 'TPA')",0,0,0,0,0.779077978,0.18805316,0,0,0.006369427,0.15625,0,0,0.164212911,0,0.078323414,0.675051184,0,0.000527516,1
"('UROKINASE', 'PAI1')",0,0,0,0,0.779077978,0.18805316,0,0,0.006369427,0.296875,0,0,0.164212911,0,0.078323414,0.677627716,0,0.071877664,1
"('STIRIPENTOL', 'LDHB')",0.144665461,0.023598194,0.110814805,0.005491354,0,0,0.07,0.013669205,0.21656051,0.03125,0.317321689,0.531936128,0,0.317211949,0.598510339,0.626918376,0.000190064,0,1
"('STIRIPENTOL', 'LDHA')",0.082665978,0.013484682,0.13711511,0.003511906,0,0,0.07,0.013669205,0.21656051,0.0625,0.320232897,0.533932136,0,0.317211949,0.598510339,0.733396887,0.000190064,0,1
"('PIRFENIDONE', 'FURIN')",0,0,0,0,0,0,0,0,0.5,0.03125,0,0,0,0,0.623572393,0.700880655,0.000116653,0,1
"('PIRFENIDONE', 'TGFB1')",0.136028717,0.052164395,0.230041697,0.109360319,0,0,0,0,0.5,0.34375,0.703056769,0.796407186,0,0,0.623572393,0.677727206,0.000116653,0.092377584,1
"('ASPIRIN', 'HMOX1')",0,0,0.064974203,0.003502671,0.015127596,0.003651486,0,0,0.232484076,0.046875,0,0.648702595,0.510758777,0,0.863232647,0.722039732,0.009944713,0,1
"('ASPIRIN', 'NRG1')",0.055962692,0.019180874,0.233850258,0.023044146,0.047904055,0.011563039,0.000576,0.000188244,0.232484076,0.328125,0.499272198,0.698602794,0.510758777,0.408250356,0.863232647,0.819456773,0.009944713,0.069557667,1
"('ASPIRIN', 'ZNT9')",0,0,0,0,0,0,0,0,0.232484076,0.015625,0,0,0,0,0.863232647,0.646679743,0.009944713,0,1
"('ASPIRIN', 'TGFB1')",0.022503516,0.005529188,0.201733119,0.030506446,0,0,0.001024,0.000285491,0.232484076,0.34375,0.556040757,0.686626747,0,0.408250356,0.863232647,0.677727206,0.009944713,0.092377584,1
"('ASPIRIN', 'CEP68')",0,0,0,0,0,0,0,0,0.232484076,0.03125,0,0,0,0,0.863232647,0.713226206,0.009944713,0,1
"('SUNITINIB', 'HMOX1')",0.07062642,0.011520759,0.065424005,0.012440674,0.005434821,0.001311852,0.000102,2.66E-05,0.898089172,0.046875,0.772925764,0.844311377,0.754246886,0.847795164,0.766509225,0.722039732,0.03559933,0,1
"('SUNITINIB', 'FGFR1')",0.204372843,0.168119307,0.166148813,0.165440107,0.179349107,0.04329113,0.003366,0.000702988,0.898089172,0.421875,0.887918486,0.923153693,0.754246886,0.948790896,0.766509225,0.732582129,0.03559933,1,1
"('SUNITINIB', 'ERBB2')",0.639573617,0.636355763,0.567589422,0.623483914,0,0,0.000561,0.000132396,0.898089172,1,0.95342067,0.968063872,0,0.948790896,0.766509225,0.773588067,0.03559933,0.630828145,1
"('CARBAMAZEPINE', 'BAG6')",0,0,0,0,0.049112435,0.020679323,0,0,0.343949045,0.078125,0,0,0.54813137,0,0.789914816,0.768564769,0.000931214,0,1
"('CARBAMAZEPINE', 'GGT1')",0.192131372,0.06414382,0.263687058,0.0455083,0.409270292,0.103019248,0.00651,0.001271236,0.343949045,0.21875,0.601164483,0.715568862,0.558323896,0.475106686,0.789914816,0.727846104,0.000931214,0.035680616,1
"('CARBAMAZEPINE', 'HLAA')",0,0,0.314983891,0.121441734,0.294956429,0.133317141,0.4154,0.219366921,0.343949045,0.265625,0,0.720558882,0.558323896,0.571834993,0.789914816,0.83608042,0.000931214,0.005276844,1
"('CARBAMAZEPINE', 'HLAB')",0.352896049,0.241055476,0.335896357,0.14983796,0,0,0.0469,0.025013279,0.343949045,0.359375,0.592430859,0.713572854,0,0.571834993,0.789914816,0.672494172,0.000931214,0.037607823,1
"('DASATINIB', 'SLK')",0.01845858,0.007511238,0.017054836,0.00763594,0.049154222,0.012754823,0.017892,0.003699082,0.904458599,0.078125,0.841339156,0.891217565,0.763306908,0.86344239,0.978583928,0.723624393,0.971818132,0.884228596,1
"('DASATINIB', 'ACVR1')",0.029113924,0.006333587,0.02698829,0.006450193,0.173430129,0.06725974,0.0014,0.000452451,0.904458599,0.0625,0.839883552,0.890219561,0.907134768,0.846372688,0.978583928,0.803621169,0.971818132,0,1
"('DASATINIB', 'UFO')",0.654523001,0.115875488,0.521283983,0.114107079,0.080242627,0.020714907,0.017892,0.00391447,0.904458599,0.09375,0.860262009,0.904191617,0.764439411,0.86344239,0.978583928,0.722265686,0.971818132,0.107705949,1
"('DASATINIB', 'EPHA2')",0.096907547,0.0251524,0.086415664,0.02409037,0.0092909,0.006613214,0.000624,0.000195665,0.904458599,0.09375,0.84279476,0.892215569,0.909399773,0.849217639,0.978583928,0.80628821,0.971818132,0,1
"('DASATINIB', 'FGFR1')",0.185084642,0.169577092,0.160032032,0.172880245,0.180416375,0.046498044,0.011928,0.004318492,0.904458599,0.421875,0.890829694,0.925149701,0.788221971,0.910384068,0.978583928,0.732582129,0.971818132,1,1
"('DASATINIB', 'MET')",0.644418872,0.305330721,0.498013646,0.299441781,0.21150478,0.072938882,0.035784,0.007524116,0.904458599,0.484375,0.896652111,0.929141717,0.909399773,0.910384068,0.978583928,0.821352314,0.971818132,0.871972747,1
"('DASATINIB', 'JAK2')",0.402288885,0.208360241,0.358365509,0.169340726,0,0,0.000126,3.85E-05,0.904458599,0.1875,0.870451237,0.911177645,0,0.877667141,0.978583928,0.687518618,0.971818132,0.077937019,1
"('DASATINIB', 'NF1')",0.258227848,0.260770596,0.207173676,0.23937102,0,0,0.000672,0.000301113,0.904458599,0.265625,0.895196507,0.928143713,0,0.884779516,0.978583928,0.668114054,0.971818132,0.026768416,1
"('DASATINIB', 'CRKL')",0.51684025,0.084308282,0.477535411,0.080739109,0.061068172,0.014740582,0.000504,0.000328061,0.904458599,0.03125,0.831149927,0.884231537,0.873159683,0.857752489,0.978583928,0.746925565,0.971818132,0,1
"('DASATINIB', 'SIK3')",0.481825285,0.088895479,0.425767535,0.090705386,0.180660008,0.043607554,0.001456,0.000330014,0.904458599,0.046875,0.848617176,0.896207585,0.873159683,0.829302987,0.978583928,0.751057598,0.971818132,0,1
"('ERLOTINIB', 'SLK')",0.021032133,0.007234475,0.019303988,0.006282316,0.004614879,0.001907389,9.00E-05,4.82E-05,0.901273885,0.078125,0.839883552,0.890219561,0.762174405,0.907539118,0.846918127,0.723624393,0.046183373,0.884228596,1
"('ERLOTINIB', 'NRG1')",0.651985434,0.209187233,0.59664098,0.182016497,0.011759378,0.007606566,0.03,0.012785784,0.901273885,0.328125,0.903930131,0.934131737,0.962627407,0.953058321,0.846918127,0.819456773,0.046183373,0.069557667,1
"('ERLOTINIB', 'MET')",0.478959973,0.286661311,0.479963086,0.261555293,0.019439815,0.009884236,0.009,0.005895919,0.901273885,0.484375,0.895196507,0.928143713,0.973952435,0.967283073,0.846918127,0.821352314,0.046183373,0.871972747,1
"('ERLOTINIB', 'JAK2')",0.353626683,0.146602013,0.317656078,0.136909237,0,0,0.00021,7.21E-05,0.901273885,0.1875,0.868995633,0.910179641,0,0.928876245,0.846918127,0.687518618,0.046183373,0.077937019,1
"('ERLOTINIB', 'NF1')",0.217721519,0.201690218,0.187089004,0.205457717,0,0,0.00108,0.000754931,0.901273885,0.265625,0.893740902,0.927145709,0,0.93598862,0.846918127,0.668114054,0.046183373,0.026768416,1
"('ERLOTINIB', 'ERBB2')",0.651985434,0.626240262,0.59664098,0.57272347,0.035278133,0.010364359,0.09,0.03954833,0.901273885,1,0.954876274,0.969061876,0.973952435,0.967283073,0.846918127,0.773588067,0.046183373,0.630828145,1
"('ADALIMUMAB', 'HFE')",0,0,0,0,0.288217129,0.115387405,0,0,0.006369427,0.03125,0,0,0.554926387,0,0.294690054,0.750325097,0,0,1
"('ADALIMUMAB', 'HLAE')",0,0,0,0,0.225972354,0.054545009,0.71,0.256551455,0.006369427,0.0625,0,0,0.409966025,0.431009957,0.294690054,0.712235765,0,0.020026109,1
"('ADALIMUMAB', 'ATP5E')",0,0,0,0,0.288217129,0.069569598,0.5964,0.215503222,0.006369427,0.0625,0,0,0.554926387,0.431009957,0.294690054,0.743676494,0,0.001384328,1
"('SIROLIMUS', 'RHEB')",0,0,0,0,0.003787722,0.000914277,0,0,0.923566879,0.015625,0,0,0.761041903,0,0.853256995,0.713998454,0.014953569,0,1
"('SIROLIMUS', 'FGFR1')",0.182278481,0.144267966,0.175081385,0.157436835,0.094693036,0.022856922,0.001806,0.000515524,0.923566879,0.421875,0.899563319,0.931137725,0.761041903,0.948790896,0.853256995,0.732582129,0.014953569,1,1
"('SIROLIMUS', 'JAK2')",0.186952289,0.064317047,0.265439032,0.132976363,0,0,0.000112,4.53E-05,0.923566879,0.1875,0.879184862,0.917165669,0,0.928876245,0.853256995,0.687518618,0.014953569,0.077937019,1
"('SIROLIMUS', 'NF1')",0.385774563,0.192137718,0.355142601,0.206321235,0,0,0.000258,0.000144112,0.923566879,0.265625,0.903930131,0.934131737,0,0.943100996,0.853256995,0.668114054,0.014953569,0.026768416,1
"('SIROLIMUS', 'ERBB2')",0.554550935,0.568270118,0.563006808,0.605055888,0,0,0.00336,0.000951377,0.923566879,1,0.965065502,0.976047904,0,0.948790896,0.853256995,0.773588067,0.014953569,0.630828145,1
"('OXALIPLATIN', 'GNA13')",0,0,0,0,0.015416873,0.006552303,0,0,0.318471338,0.03125,0,0,0.733861835,0,0.729646249,0.768820786,0.01745771,0,1
"('OXALIPLATIN', 'MET')",0.088057237,0.017020881,0.259417886,0.065338332,0.513895748,0.153118224,0.006776,0.004670572,0.318471338,0.484375,0.61426492,0.745508982,0.766704417,0.706970128,0.729646249,0.821352314,0.01745771,0.871972747,1
"('OXALIPLATIN', 'ATP7B')",0.30835443,0.072396745,0.136373692,0.010759743,0,0,0.000464,0.000124585,0.318471338,0.0625,0.545851528,0.688622754,0,0.281650071,0.729646249,0.677826725,0.01745771,0,1
"('OXALIPLATIN', 'ERBB2')",0.047922981,0.036487896,0.267051221,0.144161791,0.207467351,0.05118766,0.007076,0.00436653,0.318471338,1,0.665211063,0.786427146,0.766704417,0.706970128,0.729646249,0.773588067,0.01745771,0.630828145,1
"('ETIDRONIC ACID', 'PTPRS')",0,0,0,0,0,0,0,0,0.01910828,0.015625,0,0,0,0,0.341167617,0.660277499,0,0,1
"('PHENPROCOUMON', 'STX4')",0.657911392,0.107320162,0.286554574,0.023296814,0,0,0,0,0.372611465,0.046875,0.414847162,0.598802395,0,0,0.690915296,0.781710414,9.88E-05,0,1
"('WARFARIN', 'STX4')",0.85443038,0.139376833,0.372148798,0.030255602,0,0,0,0,0.515923567,0.046875,0.414847162,0.598802395,0,0,0.875319427,0.781710414,0.036124943,0,1
"('WARFARIN', 'PROS')",0.476545048,0.234845072,0.405584042,0.093281516,0,0,0,0,0.515923567,0.109375,0.669577875,0.773453094,0,0,0.875319427,0.670150986,0.036124943,1.79E-05,1
"('WARFARIN', 'APOB')",0.160484315,0.076518396,0.301039558,0.126131051,0,0,0,0,0.515923567,0.234375,0.525473071,0.798403194,0,0,0.875319427,0.761339272,0.036124943,0.661593098,1
"('NILOTINIB', 'DDR1')",0.657339551,0.115083354,0.505159571,0.073503466,0,0,0.0084,0.001640305,0.681528662,0.0625,0.737991266,0.820359281,0,0.705547653,0.751541085,0.802503477,3.55E-05,0,1
"('NILOTINIB', 'NF1')",0.262648181,0.19112199,0.179430226,0.162333712,0,0,0.04,0.007810974,0.681528662,0.265625,0.793304221,0.858283433,0,0.705547653,0.751541085,0.668114054,3.55E-05,0.026768416,1
"('VANDETANIB', 'ACVR1')",0.017468354,0.004689068,0.016192974,0.00451201,0.162170402,0.055239283,0.00084,0.000276313,0.878980892,0.0625,0.828238719,0.882235529,0.935447339,0.846372688,0.783176613,0.803621169,0.272495003,0,1
"('VANDETANIB', 'EPHB3')",0,0,0,0,0.066061891,0.023953053,0,0,0.878980892,0.015625,0,0,0.745186863,0,0.783176613,0.708518803,0.272495003,0,1
"('VANDETANIB', 'UFO')",0.679546969,0.119466327,0.60511428,0.107434584,0.13344734,0.041920025,0.00056,0.000184925,0.878980892,0.09375,0.848617176,0.896207585,0.750849377,0.899004267,0.783176613,0.722265686,0.272495003,0.107705949,1
"('VANDETANIB', 'EPHB2')",0.056386651,0.009197932,0.051660598,0.008591873,0.254084196,0.067861206,0.0001,4.69E-05,0.878980892,0.03125,0.825327511,0.880239521,0.746319366,0.816500711,0.783176613,0.714219403,0.272495003,0,1
"('VANDETANIB', 'EPHA2')",0.326075949,0.07426406,0.30226885,0.070508584,0.334508767,0.106419203,0.00084,0.00040578,0.878980892,0.09375,0.831149927,0.884231537,0.937712344,0.849217639,0.783176613,0.80628821,0.272495003,0,1
"('VANDETANIB', 'FGFR1')",0.228973277,0.181621645,0.20511725,0.165984905,0.300041094,0.094795795,0.00063,0.000262253,0.878980892,0.421875,0.879184862,0.917165669,0.750849377,0.940256046,0.783176613,0.732582129,0.272495003,1,1
"('VANDETANIB', 'ATM')",0.599037262,0.285846791,0.533726312,0.222203387,0,0,0.000192,9.28E-05,0.878980892,0.390625,0.880640466,0.918163673,0,0.953058321,0.783176613,0.670442992,0.272495003,0.231744574,1
"('VANDETANIB', 'ERBB2')",0.789277737,0.703489274,0.723429798,0.626465761,0.018784939,0.007300191,0.000768,0.00039172,0.878980892,1,0.944687045,0.962075848,0.937712344,0.953058321,0.783176613,0.773588067,0.272495003,0.630828145,1
"('AFATINIB', 'NRG1')",0.224377756,0.122807805,0.212229088,0.11575762,0.391979253,0.103622834,0.59,0.186492872,0.949044586,0.328125,0.925764192,0.949101796,0.979614949,0.953058321,0.773885767,0.819456773,4.82E-05,0.069557667,1
"('AFATINIB', 'MET')",0.620253165,0.337561419,0.583668961,0.313130782,0.215997937,0.127051329,0.1694,0.088264011,0.949044586,0.484375,0.911208151,0.939121756,0.990939977,0.981507824,0.773885767,0.821352314,4.82E-05,0.871972747,1
"('AFATINIB', 'ERBB2')",0.818449801,0.657467913,0.72396901,0.594228283,0.391979253,0.098313516,0.59,0.193706307,0.949044586,1,0.976710335,0.984031936,0.990939977,0.981507824,0.773885767,0.773588067,4.82E-05,0.630828145,1
"('PERTUZUMAB', 'NRG1')",0,0,0,0,0.391979253,0.094615608,1,0.265748877,0.003184713,0.328125,0,0,0.643261608,0.551920341,0.307455163,0.819456773,0,0.069557667,1
"('PERTUZUMAB', 'ERBB2')",0,0,0,0,0.231267758,0.055823209,0.59,0.156791838,0.003184713,1,0,0,0.643261608,0.551920341,0.307455163,0.773588067,0,0.630828145,1
"('LAPATINIB', 'NRG1')",0.659934575,0.170623049,0.6242032,0.166586735,0.391979253,0.100920666,1,0.316173599,0.866242038,0.328125,0.887918486,0.923153693,0.950169875,0.937411095,0.760277992,0.819456773,0.005684137,0.069557667,1
"('LAPATINIB', 'MET')",0.626883665,0.295598321,0.480572174,0.273688476,0.153199145,0.067603642,0.1694,0.093858621,0.866242038,0.484375,0.879184862,0.917165669,0.961494904,0.951635846,0.760277992,0.821352314,0.005684137,0.871972747,1
"('LAPATINIB', 'ERBB2')",0.659934575,0.543569317,0.6242032,0.522234092,0.133272946,0.034757842,0.34,0.112976958,0.866242038,1,0.938864629,0.958083832,0.961494904,0.951635846,0.760277992,0.773588067,0.005684137,0.630828145,1
"('CETUXIMAB', 'NRG1')",0,0,0,0,0.200878081,0.056866879,0.1023,0.043538957,0.00955414,0.328125,0,0,0.645526614,0.554765292,0.311367905,0.819456773,0,0.069557667,1
"('CETUXIMAB', 'MET')",0,0,0,0,0.078510151,0.033779572,0.93,0.207460457,0.00955414,0.484375,0,0,0.656851642,0.568990043,0.311367905,0.821352314,0,0.871972747,1
"('CETUXIMAB', 'AREG')",0,0,0,0,0.030239711,0.010129293,0.03,0.011463581,0.00955414,0.078125,0,0,0.627406569,0.536273115,0.311367905,0.752404238,0,0,1
"('CETUXIMAB', 'ERBB2')",0,0,0,0,0.142475205,0.048746098,0.14,0.08828471,0.00955414,1,0,0,0.656851642,0.568990043,0.311367905,0.773588067,0,0.630828145,1
"('PROGESTERONE', 'NRG1')",0.037670886,0.023866718,0.272483806,0.032137561,0.039549888,0.012377227,0.000384,9.37E-05,0.23566879,0.328125,0.599708879,0.72255489,0.657984145,0.260312945,0.801237071,0.819456773,0.015095775,0.069557667,1
"('PROGESTERONE', 'CD44')",0,0,0.350493281,0.029496423,0.011864967,0.003713168,0,0,0.23566879,0.0625,0,0.644710579,0.657984145,0,0.801237071,0.801388887,0.015095775,0,1
"('PROGESTERONE', 'PROS')",0.52167242,0.190438172,0.495258627,0.047572649,0,0,0,0,0.23566879,0.109375,0.541484716,0.685628743,0,0,0.801237071,0.670150986,0.015095775,1.79E-05,1
"('PROGESTERONE', 'TPM3')",0.151898734,0.024778104,0.265960334,0.027657591,0,0,0,0,0.23566879,0.109375,0.363901019,0.698602794,0,0,0.801237071,0.756845384,0.015095775,0.006907282,1
"('PANITUMUMAB', 'NRG1')",0,0,0,0,0.215997937,0.062227075,0.1302,0.042454989,0.00955414,0.328125,0,0,0.645526614,0.554765292,0.311367905,0.819456773,0,0.069557667,1
"('PANITUMUMAB', 'MET')",0,0,0,0,0.084419518,0.03176422,1,0.211250146,0.00955414,0.484375,0,0,0.656851642,0.568990043,0.311367905,0.821352314,0,0.871972747,1
"('PANITUMUMAB', 'AREG')",0,0,0,0,0.023759773,0.008640674,0.07,0.018613943,0.00955414,0.078125,0,0,0.627406569,0.536273115,0.311367905,0.752404238,0,0,1
"('PANITUMUMAB', 'ERBB2')",0,0,0,0,0.153199145,0.049975328,0.11,0.086461238,0.00955414,1,0,0,0.656851642,0.568990043,0.311367905,0.773588067,0,0.630828145,1
"('ALTEPLASE', 'NRG1')",0,0,0,0,0,0,0.0006,0.000117165,0.003184713,0.328125,0,0,0,0.317211949,0.331908183,0.819456773,0,0.069557667,1
"('ALTEPLASE', 'PAI1')",0,0,0,0,0,0,0.00069,0.000134739,0.003184713,0.296875,0,0,0,0.317211949,0.331908183,0.677627716,0,0.071877664,1
"('TAMOXIFEN', 'NRG1')",0.439706862,0.156420531,0.437703463,0.09018674,0.015068305,0.006475643,0.03,0.011579379,0.493630573,0.328125,0.717612809,0.806387226,0.817667044,0.770981508,0.874104998,0.819456773,0.042154625,0.069557667,1
"('TAMOXIFEN', 'GGT1')",0.230886076,0.061230459,0.23011109,0.083595953,0.011719793,0.002828913,0.000294,5.74E-05,0.493630573,0.21875,0.669577875,0.773453094,0.61608154,0.52916074,0.874104998,0.727846104,0.042154625,0.035680616,1
"('TAMOXIFEN', 'NF1')",0.193725922,0.054055415,0.184450576,0.089647594,0,0,0.00072,0.000256005,0.493630573,0.265625,0.707423581,0.799401198,0,0.753911807,0.874104998,0.668114054,0.042154625,0.026768416,1
"('TAMOXIFEN', 'TGFB1')",0.328990429,0.122043262,0.324859956,0.129319298,0,0,0.000315,0.000105448,0.493630573,0.34375,0.70014556,0.794411178,0,0.776671408,0.874104998,0.677727206,0.042154625,0.092377584,1
"('TAMOXIFEN', 'EBP')",0,0,0,0,0,0,0,0,0.493630573,0.015625,0,0,0,0,0.874104998,0.723624393,0.042154625,0,1
"('TAMOXIFEN', 'ERBB2')",0.491437082,0.374593408,0.449105823,0.266779139,0.027438548,0.006623093,0.07,0.026912712,0.493630573,1,0.768558952,0.841317365,0.817667044,0.776671408,0.874104998,0.773588067,0.042154625,0.630828145,1
"('CARBOPLATIN', 'NRG1')",0,0,0.176590708,0.00447395,0.023171109,0.008386057,0.02,0.010637961,0.082802548,0.328125,0,0.630738523,0.671574179,0.587482219,0.776479305,0.819456773,0.066146693,0.069557667,1
"('CARBOPLATIN', 'HLAC')",0,0,0.185646642,0.006896949,0.185774051,0.071596355,0.000432,8.90E-05,0.082802548,0.203125,0,0.597804391,0.593431484,0.530583215,0.776479305,0.834267125,0.066146693,0.033215904,1
"('CARBOPLATIN', 'MET')",0.015949367,0.002601701,0.150456038,0.005422523,0.05855415,0.020277666,0.0384,0.013213435,0.082802548,0.484375,0.232896652,0.624750499,0.682899207,0.60170697,0.776479305,0.821352314,0.066146693,0.871972747,1
"('CARBOPLATIN', 'ATP7B')",0.324303797,0.052901251,0.118803246,0.00375386,0,0,0.07992,0.015842804,0.082802548,0.0625,0.193595342,0.567864271,0,0.281650071,0.776479305,0.677826725,0.066146693,0,1
"('CARBOPLATIN', 'RNF8')",0,0,0.097254886,0.00135229,0.262688507,0.069102535,0.02,0.004133568,0.082802548,0.046875,0,0.536926148,0.593431484,0.476529161,0.776479305,0.740574361,0.066146693,0,1
"('CARBOPLATIN', 'EIF3A')",0,0,0,0,0.175125672,0.049745344,0.06438,0.012701816,0.082802548,0.03125,0,0,0.592298981,0.088193457,0.776479305,0.704087858,0.066146693,0,1
"('CARBOPLATIN', 'ERBB2')",0.021265823,0.003468935,0.176590708,0.012557637,0.023518755,0.006046727,0.48,0.122088459,0.082802548,1,0.280931587,0.665668663,0.682899207,0.60170697,0.776479305,0.773588067,0.066146693,0.630828145,1
"('BUPIVACAINE', 'NRG1')",0.480363518,0.131408364,0.456446045,0.140510437,0,0,0,0,0.738853503,0.328125,0.829694323,0.883233533,0,0,0.740717766,0.819456773,0.000159895,0.069557667,1
"('NICOTINE', 'NRG1')",0.378059071,0.124759403,0.364183456,0.102589148,0.103699416,0.025030874,0.00051,0.000150361,0.531847134,0.328125,0.735080058,0.818363273,0.614949037,0.524893314,0.857635538,0.819456773,0.009585864,0.069557667,1
"('NICOTINE', 'HINT1')",0,0,0,0,0.017609335,0.004250526,0,0,0.531847134,0.015625,0,0,0.614949037,0,0.857635538,0.693926638,0.009585864,0,1
